Stock,Comment,Commented By,Timestamp
Deepak Nitrite,tomorrow  100  point  up  minimum  Deepak  nitrite,sidramnan,2024-04-29 23:25:00
Deepak Nitrite,2600  aane  wala  hai,RK0079,2024-04-26 19:08:00
Deepak Nitrite,results  nhi  aaya  kya  jo  2200  ke  upar  trade  kar  rha  hai  lol,ChachaChaudhary,2024-04-26 17:54:00
Deepak Nitrite,"The  company  has  received  Rs  127  crore  towards  the  final  settlement  of  the  insurance  claim  from  the  insurance  companies.  It  has  received  an  insurance  claim  for  damage  caused  to  certain  properties,  plants,  equipment,  and  inventory,  as  well  as  the  loss  of  profit  due  to  a  business  interruption  post-fire  incident  at  its  Nandesari  premises  in  June  2022.",kamal20,2024-04-25 09:07:00
Deepak Nitrite,In  the  morning  openging  it  will  be  gapup  2400  and  gone  to  2460,syef,2024-04-23 23:46:00
Deepak Nitrite,do  not  buy  deepak  nitrite.  this  share  fully  operated  by  operator.  worst  stock  .  anydfay  can  down  to  level  2100.,skm229,2024-04-23 15:04:00
Deepak Nitrite,sell  at  cmp  of  2286  for  a  target  of  2250  .  selling  pressure  at  these  levels.,karqwee,2024-04-10 13:07:00
Deepak Nitrite,deepak  nitrite  hyderabad  units  complete  very  slowly  run,chiruramky,2024-04-08 12:11:00
Deepak Nitrite,"3000  target  hold  it  investors  stock  for  long  term  ,  enjoy  investing  not  for  traders  and  operator.  others  pl  exit  the  forum  as  they  will  be  sad  once  it  is  3000  missing  feelings",CBI stocks,2024-04-05 12:19:00
Deepak Nitrite,"deepak  chem  tech  limited  commenced  operations  at  their  state-of-the-art  fluorination  plant  at  dahej,  district  bharuch  in  gujarat.  this  is  the  first  fluorination  plant  for  deepak  group",ytin,2024-03-22 15:22:00
Deepak Nitrite,problem  is  profit  are  lagging  behind  valuations  irs  already  overvalued  for  next  4  years,ThefabulousPenguin,2024-03-22 14:34:00
Deepak Nitrite,deepak  ntr  moved  from  400  to  these  levels  in  last  4  years  which  is  huge  upmove......  but  profits  are  not  able.  to  catch  up  nor  the  revenue  able  to  increase  multifold  in  the  same  period  its  some  how  holding  above  2000  but  without  strong  growth  how  will  it  hold  these  levels  yet  to  be  known,ThefabulousPenguin,2024-03-22 14:33:00
Deepak Nitrite,"buyers  20000,and  sellers   Bse.  Operator  is  scaring  retailers  to  sell.  dont  sell  hold  it  tight.",RKK27,2024-02-29 09:37:00
