Stock,Comment,Commented By,Timestamp,Translated_Text,Sentiment_Score,Sentiment_Label
Deepak Nitrite,Yar  bc  call  lia  hua  mne  80  pe  20  pe  agaya  h,rohan890,2025-02-13 21:32:00,"Dude, I am busy with 80 pay 20 pay",0.0,Neutral
Deepak Nitrite,Bhai  kaha  dkha  tune  result,rohan890,2025-02-13 21:31:00,"Brother, where are you the result",0.0,Neutral
Deepak Nitrite,Revenue  of  1903cr  has  missed  estimates  of  2021cr  and  PAT  of  98cr  has  missed  estimates  of  183cr.  Crash  begins  tomorrow  under  2100,rishi30790,2025-02-13 21:26:00,Revenue of 1903 Kr Hai Missed Estimates of 2021 K and Pat of 98 K is Missed Estimates of 183  Crash Begins Tumaro Under 2100,-0.7269,Negative
Deepak Nitrite,I  dont  give  a  damn  about  result  will  buy  at  lower  level..chances  doesnt  come  often  ..been  accumulating  since  500  level,BigBillionBull,2025-02-13 21:15:00,Emdon Giva Daman About Result will Buyat Lower Level .. Recognitions Doors,0.015,Positive
Deepak Nitrite,results  are  flat  YoY  and   revenue  growth  expected  from  Q3FY25........,rizulagg5,2025-02-13 21:07:00,Results are flat yooy and revenue growth expected from 3 Fe 25 ........,0.3818,Positive
Deepak Nitrite,Results  doesnt  matter.  tomorrow  entire  market  will  bleed  red.  Party  over  for  bulls????,believe_me_2015,2025-02-13 20:50:00,Results Door Peas.  Tumaro Anntre Market Will Bleed Red.  Party over for bulls ????,0.5553,Positive
Deepak Nitrite,"Results  are  a  howler.  Worst  ever  quarter  seen  in  last  4-5  years.

Very  difficult  or  recover  money  invested.  Pray  it  recovers  soon.",tsn711,2025-02-13 20:23:00,"Results are Holar.  Worst Ever Quarter Scene in Last 4-5 Years.

Veri Dificent and Recover Money Investted.  Prem Recovers",-0.6801,Negative
Deepak Nitrite,"both  revenue  and  net  profit  dropped  to  74  crores,  this  can  correct  more  due  to  steep  valuations  and  subdued  chemical  margins",hyena666,2025-02-13 20:14:00,"Both Revenue and Net Profit dropped to 74 Crces, This can correct More to be payable",0.4404,Positive
Deepak Nitrite,Big  negative.  Worst  result  51  percent  drop  in  profit  YOY  and  5.5  percent  drop  in  revenue  YOY.,Trader_4,2025-02-13 20:11:00,Big negative.  West Result 51 % Drape in Profit Yoy and 5.5 percent drop in Revenue Yoy.,-0.8442,Negative
Deepak Nitrite,Result  out  on  bse  website,maggiraj,2025-02-13 20:10:00,Website settled out,0.0,Neutral
Deepak Nitrite,please  up  date  results  today,amarnadhh,2025-02-13 17:47:00,Please make date results Today,0.3182,Positive
Deepak Nitrite,bro  as  per  option  chain  put  writer  close  their  position  and  call  writer  increase  their  position  so  beware  agar  2200  ka  level  tuta  2000  par  rukega  after  result  dekhege,kali4,2025-02-13 11:10:00,Bro as per option chain putw writer close their position and call write their position so beware agar 2200 ka Level Tuta 2000 Par Rukega After Result Dekhege,0.3182,Positive
Deepak Nitrite,now  upper  journey  started  from  today  it  will  hitt  2550  with  in  5  trading  sessions  decision  is  yours,subashsingh,2025-02-13 07:13:00,Now upper Journey Started From Today IT will Hitt 2550 with in 5 Trading Sessions Decision This Erce,0.0,Neutral
Deepak Nitrite,I  feel  regret...  by  mistake  posted  1700  instead  of  Rs  2300....For  Bharti  AIRTEL  it  was  1700  now  today  1750.,Dewanand,2025-02-13 06:50:00,"Sri Fil Rigaret ... Bay Mistake Posted 1700 Institute of Ras 2300 .... For Bharti Airtel, 1700 Now Today 1750.",-0.34,Negative
Deepak Nitrite,Tomorrow  it  may  test  Rs  1700   result  will  further  boost  up  stock  price....,Dewanand,2025-02-12 22:46:00,Tumaro It My Test Ras 1700 Result Will Furdar Boost Up Stock Price ....,0.4019,Positive
Deepak Nitrite,my  short  term  Target  of  deepak  nitrates  2450  with  in  3  trading  sessions  tomorrow  earnings  will  come  nice  results,subashsingh,2025-02-12 20:56:00,My short term target of lamp nitrates 2450 with,0.4215,Positive
Deepak Nitrite,buy  deepak  nitrite..  12-15%  profit  in  1-2  month,shaitanji420,2025-02-11 12:17:00,Buy lamp nitrot .. 12-15% profit in 1-2 month,0.4404,Positive
Deepak Nitrite,deepak  nitrate  is  manipulated  by  price  recommendation  given  by  sjigar  patel  of  anand  rathi  from  4th  february  onwards.,Tri239,2025-02-11 11:28:00,Deepak Nitrate This Manipulted by Price Remendation Given B Sajigar Patel of Anand Rathi from 4 Th Fabrury Oonwords.,-0.3818,Negative
Deepak Nitrite,No  hope  from  this  junk,Tri239,2025-02-10 12:56:00,No Hope from This Junk,0.1779,Positive
Deepak Nitrite,2219  very  strong  support  for  deepak  nitrite,ThefabulousPenguin,2025-02-08 12:56:00,2219 Vary Strong Support for Deepak Nitraut,0.763,Positive
Deepak Nitrite,wapas  2200  agaya  it  should  see  1000  levels  someday,ThefabulousPenguin,2025-02-05 19:11:00,Back 2200 Agaya It Shud C1000 Levels Someday,0.0,Neutral
Deepak Nitrite,"the  companys  unit,  Deepak  Chem  Tech,  signed  a  Memorandum  of  Understanding  worth  Rs  9,000  crore  with  the  Gujarat  government.",kamal20,2025-02-01 10:23:00,"The Company Unit, Deepak Kem Tech, the Memorandum of Understanding Worth Ras 9,000 crore with the Gujarat Government.",0.2263,Positive
Deepak Nitrite,"Deepak  Nitrite  unit  Deepak  Chem  Tech  signs  MoU  worth  Rs  9,000  crore  with  Gujarat  Government.",RK0079,2025-02-01 03:36:00,"Deepak Nitrarat Unit Deepak Chem Tech Signus Ma Worth Ras 9,000 Crore with Gujarat Government.",0.2263,Positive
Deepak Nitrite,"3.  Aniline  is  a  primary  building  block  for  manufacturing  of  isocyanates  or  urethanes,  rubber  chemicals,  dyes  and  intermediates,  important  pharmaceuticals,  agrochemical  intermediates,  speciality  chemicals,  electronic  chemicals  and  in  coatings  and  certain
polymer  applications.",Simple_tipa,2025-01-31 18:30:00,"3. Aniline is a primary building block for manufacturing of isocyanates or urethanes, rubber chemicals, dyes and intermediates, important pharmaceuticals, indroochemical intermediates, special intermediates Chemicals, Electronic Chemicals and In Coating and Certain
Polymer applications.",0.0,Neutral
Deepak Nitrite,"2.  Methyl  methacrylate  MMA  is  used  to  manufacture  PMMA  which  is  used  in  architecture  and  construction,  lighting,  automotive  and  transportation,  electronics  like  TV  and  smartphone  displays,  medical  and  healthcare  devices,  storage  cabinets,  furniture.  The  other  application  areas  of  AAMA  are  in  acrylates  based  paint  and  coatings,  impact  modifiers,  processing  aids  and  other  speciality  chemicals.",Simple_tipa,2025-01-31 18:28:00,"2. Methyl Meethacrylate MMA is used to manufacture PMMA which is used in Architecture and Construction, Lighting, Automotive and Transportation, Electronics Like TV and Smartphone Displays, MEDICAL and Healthcare devices, storage cabinets, furniture.  The other Application Areas of Aama Are in Acrylates Based Paint and Coating, Impact Modifiers, Processing Aids and other speciality chemicals.",0.3612,Positive
Deepak Nitrite,"1.    Polycarbonate  is  used  in  electrical  and  electronic  components,  5G  and  other  high  end  telecommunications  devices,  automotive  and  transportation,  aviation  and  defense  applications,  medical  devices,  consumer  durables,  sports  and  recreational,    construction  materials,  composites,  3D  printing,  components  for  renewable  energies  etc",Simple_tipa,2025-01-31 18:25:00,"1. Polycarbonate is used in electronic and electronic components, 5G and other high end telecommunications devices, automotive and transportation, aviation and defense applications, methodical devices, consumption Sports and recreational, Construction Materials, Composits, 3D Printing, Components for Renewable Energies etc.",0.34,Positive
Deepak Nitrite,it  will  break  2300  &  heading  towards  2350  -  -2400-2500  in  two  trading  sessions  (  SRF  &  deepak  nitrates)  both  targets  are  similar,subashsingh,2025-01-31 13:13:00,IT Will Break 2300 & Handing Towards 2350 --2400-2500 in Tvo Trading Sessions (Surf & Deepak Nitrates),0.0,Neutral
Deepak Nitrite,0  expectations  going  into  this  quarter  results.  Lets  see  what  they  deliver.,ahuja.12,2025-01-31 09:22:00,0 Expectations Going Into This Quarter Results.  Latus C What The delivery.,0.0,Neutral
Deepak Nitrite,It  has  been  manipulated  to  keep  down  for  vested  interest  of  few  and  investors  are  burning  their  money  and  blood  to  benefit  the  promoter  and  the  cartel.,rrp19874,2025-01-29 22:17:00,It has been manpulated to keep down for vested interest of few and investors are burning their money and blood to benefit the promoter and the car.,0.6124,Positive
Deepak Nitrite,ye  neechay  kyun  nhi  ja  rha  hai?  it  should  be  1500  as  per  profits,ChachaChaudhary,2025-01-25 17:31:00,Why is it not going down?  It Shud Bay 1500 as Per Profits,0.4404,Positive
Deepak Nitrite,is  there  any  news..  why  so  sudden  fall,investinindia@2047,2025-01-24 14:35:00,Other news this therapy .. So Suddin Fall,0.0,Neutral
Deepak Nitrite,wapas  2200  par  aayega  ye.....  500  la  stock  2000  par  kyun  khareed  rhy  haon  log  i  have  no  clue..,ThefabulousPenguin,2025-01-23 10:20:00,It will come back at 2200 ..... Why are people buying 500 L stock on 2000.,-0.296,Negative
Deepak Nitrite,What  investors  are  waiting  to  see  here,rrp19874,2025-01-23 00:32:00,What investors are waiting then,0.0,Neutral
Deepak Nitrite,market  up  deepak  falling..  market  down  deepak  falling..  market  sideways  deepak  falling..  what  the  hell  is  wrong  with  this..,mink07,2025-01-20 10:31:00,Market Dip Deepak Falling .. Market Down Deepak Falling .. Market Sidewes Deepak Falling .. What were Helle the Helle is Rong with this ..,-0.8271,Negative
Deepak Nitrite,Short  covering  Hui  hai  chicha.  Long  built  toh  abhi  or  hoga,yudi2141,2025-01-19 15:11:00,Short covering is done.  Long built toh will be more,0.0,Neutral
Deepak Nitrite,"Keep  buying  deepak  nitrate  in  tons  below  2400  life  long  in  SIP,  it  is  going  to  wonderful  profit  in  long.  Strong  fundamentals  and  in  a  good  sector.  I  has  not  participated  in  the  bull  run.  It  has  come  to  buying  levels.",Arpaatma,2025-01-18 10:05:00,"Keep Buying Deepak Nitrate in Tons Below 2400 Life Long in SIP, it is going to wonderful profit in long.  Strong Fundamentals and in a Good Sector.  I have not participated in the bull run.  It has come to buying levels.",0.9153,Positive
Deepak Nitrite,"sensex  crashed,  nifty  down  by  355  points",skp9988,2025-01-17 12:06:00,"Sensex Karshed, Nifty Down by 355 points",0.4019,Positive
Deepak Nitrite,Q3  numbers  expected  to  be  better  for  most  chemical  companies,RK0079,2025-01-16 14:12:00,3 numbers expected to be better for Most Chemical Companies,0.4404,Positive
Deepak Nitrite,sideways  movement  stock  its  not  going  up  or  down  in  any  market  conditions  onces  it  cross  2400  it  will  go  down  to  2200,manojeq,2025-01-16 13:06:00,Sidewes Movement Stock Its Not Going Foop And Down in Annie Market Conditions Cross Cross 2400 IT will go down to 2200,0.0,Neutral
Deepak Nitrite,why  deepak  nitrite  is  falling  continuously  despite  off  borker  house  gave  good  target,7Sid_,2025-01-15 18:22:00,Whow lamp nitrut is Flying Cantinusali Despite of Borker House Gaave Good Target,0.3182,Positive
Deepak Nitrite,tomorrow  it  should  cross  2450  due  to  strong  indian  manufacturing  data  of  november  yoy  basis.  may  be  gap  up  opening    .,Tri239,2025-01-12 16:38:00,Tumaro It Shud Cross 2450 payable to Strong Indian Manufacturing Data of November Yoi Basis.  May bay gap sub -opening.,0.5106,Positive
Deepak Nitrite,lic  increase  stake  in  deepak  nitrate  very  positive  for  it  ????☺️,sanjubly,2025-01-12 13:18:00,LIC Increase Stake in Deepak Nitrate very positive for it ???? ☺️,0.7994,Positive
Deepak Nitrite,every  uptick  is  a  selling   loads  2500  pe...,Amsham,2025-01-12 00:46:00,Evri Urdic is a selling loads 2500 on ...,0.0,Neutral
Deepak Nitrite,people  are  not  taking  profit  decline  seriously  lol  otherwise  it  would  have  touched  my  target  of  1500  few  years  back,ThefabulousPenguin,2025-01-12 00:44:00,Peepal is not taking a note taking profit decline serially lololyvise,-0.0788,Negative
Deepak Nitrite,2400  itna  jyaada  high  hai  agar  lic  aur  promoter  thoda  bhi  sell  kiye  to  1000  rupees  par  aajyega  ye  stocks  chemicals  in  bad  shape  as  china  chemicals  prices  are  going  below  2019  now  again   that  time  deepak  was  500  rupees  stock,ThefabulousPenguin,2025-01-12 00:43:00,2400 itna jyaada high hai agar lic aur promoter thoda bhi sel kiye to 1000 rupees par aajyega ye stocks chemicals in bad shape as china chemicals are going on going beefs 500 Rupees Stock,-0.5423,Negative
Deepak Nitrite,"buy  buy  buy,  one  week  target  2550,  sl  2420.  thank  me  later...",StopLoss44,2025-01-11 23:10:00,"Buy Buy Buy, One Week Target 2550, Sal 2420. Letter in Thank ...",0.3612,Positive
Deepak Nitrite,back  to  bullish.  target  2580-2700  within  january,smonish1992,2025-01-11 17:50:00,Bull Ballish.  Target 2580-2700 Vithin Januari,0.0,Neutral
Deepak Nitrite,10  days  passed  but  no  positive  move  this  may  move  to  reach  2100.  All  purchased  premium  went  off.,san2202050,2025-01-11 10:39:00,10 Days Pass Boot No Positive Move Thirty May Move to Reach 2100. All Packed Premium Vent of.,0.5023,Positive
Deepak Nitrite,"LIC  yet  again  increasing  stakes  in  DNL  .  Last  2  years  was  tough  for  the  sector  ,  ones  who  had  conviction  will  create  wealth",RajatSEN,2025-01-11 08:36:00,"Lich Yat Again Inkraising Stakes in Dunl.  Last 2 Years Was Tuff for the sector, Oman Hua Hua Kantvikuan Will Create Wealth",0.5859,Positive
Deepak Nitrite,The  latest  shareholding  pattern  shows  that  both  Foreign  and  domestic  investors  have  increased  stakes  in  DNL  .  Funny  that  retailers  have  sold  again  .,RajatSEN,2025-01-11 08:35:00,The latest shareholding pattern shows that bot foreign and domestic investors have increased stakes in dnl.  Funny that retailers have solder.,0.6124,Positive
Deepak Nitrite,no  signs  of  1500  levels  yet  keep  buying  dont  worry,ChachaChaudhary,2025-01-10 14:13:00,No Signus of 1500 Levels Yet Keep Bing Don't Vorree,0.0531,Positive
Deepak Nitrite,Buying  may  possible  during  last  week  of  this  month  till  the  time  looks  downside,san2202050,2025-01-10 10:13:00,Bing May Posible Doing Last Week of this month til was Time Looks DownSide,-0.25,Negative
Deepak Nitrite,tomorrow  deepak  nitrite  will  show  rally  according  to  my  calculations,SimranjeetSM01,2025-01-09 20:01:00,Tumaro Deepak Nitraut Will Show Rally Accorded to My Kalakalashans,0.0,Neutral
Deepak Nitrite,Time  to  leave  for  level  2100  to  enter.  May  this  keep  going  negative.,san2202050,2025-01-09 09:45:00,Time then Leave for Level 2100 then Enter.  May this keeps going negative.,-0.5994,Negative
Deepak Nitrite,downside  is  not  possible  it  can  go  above  2500  or  it  will  keep  on  trading  between  2500  to  2400  .  buyer  are  strong  then  seller  in  bad  market  also  it  is  not  going  below  2400  next  target  is  2700  after  crossing  2500  this  is  just  eating  fno  premium,manojeq,2025-01-09 09:29:00,Downside is not possible it can go about 2500 or it will keep on trading between 2500 to 2400.  Buyer is strong then seller in bad market,-0.296,Negative
Deepak Nitrite,majority  stake  now  hold  by  dpk  nitrite  in  oman  deepak  ind.  ltd(  odil).  now  with  51%  stake  its  subsidiary  of  dpk  nitrite.  good  disclosure  by  company.  tred  always  positive  in  future,mkpareek21,2025-01-08 20:19:00,Majority stake now hold by dpk nitrite in Oman Deepak Ind.  Ltd (odil).  Now with 51% stake its subsidiary of dpk nitrite.  Good disclosure by company.  Tred always positive in future,0.7579,Positive
Deepak Nitrite,"This  will  be  going  towards  2300  now,  in  positive  market  this  didnt  shown  the  positiveness  and  then  from  last  3  market  negative  sessions  this  keep  decrementing,  so  I  cant  see  any  growth  in  short  term  even  me  in  loss  but  may  think  downfall  in  coming  weeks.",san2202050,2025-01-08 15:42:00,"This will be going towards 2300 now, in positive market this Didnt shown the positiveness and then from last 3 market negative sessions this keep decrementing, so I cant see any green in night in short tree think me Downfall in Coming Weeks.",-0.4841,Negative
